id_persona,edad,genero,estado_civil,nivel_educativo_ingreso,tiene_hijos,num_hijos,contexto,fecha_registro
1761,57,Masculino,Soltero,Sin escolaridad,True,2,Penitenciario,2026-09-03
1762,46,Masculino,Soltero,Superior,True,4,Penitenciario,2026-09-03
1763,38,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1764,18,Masculino,Soltero,Sin escolaridad,True,2,Penitenciario,2026-09-03
1765,35,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
1766,27,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
1767,64,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
1768,35,Masculino,Casado,Sin escolaridad,False,0,Penitenciario,2026-09-03
1769,39,Femenino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
1770,44,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
1771,38,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
1772,58,Masculino,Divorciado,Primaria,True,2,Penitenciario,2026-09-03
1773,30,Femenino,Viudo,Secundaria,False,0,Penitenciario,2026-09-03
1774,40,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
1775,29,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1776,22,Masculino,Soltero,Primaria,True,5,Penitenciario,2026-09-03
1777,30,Femenino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
1778,37,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1779,32,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1780,29,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
1781,21,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
1782,37,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
1783,19,Masculino,Viudo,Secundaria,False,0,Penitenciario,2026-09-03
1784,47,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1785,38,Masculino,Casado,Técnico,True,3,Penitenciario,2026-09-03
1786,20,Masculino,Soltero,Superior,False,0,Penitenciario,2026-09-03
1787,34,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1788,28,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
1789,41,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1790,54,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
1791,18,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
1792,39,Femenino,Soltero,Superior,True,2,Penitenciario,2026-09-03
1793,36,Femenino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
1794,46,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1795,40,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
1796,28,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
1797,34,Femenino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
1798,28,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1799,50,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
1800,38,Masculino,Viudo,Secundaria,True,3,Penitenciario,2026-09-03
1801,60,Masculino,Divorciado,Técnico,False,0,Penitenciario,2026-09-03
1802,37,Femenino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
1803,29,Masculino,Divorciado,Primaria,True,1,Penitenciario,2026-09-03
1804,19,Masculino,Soltero,Técnico,True,4,Penitenciario,2026-09-03
1805,18,Masculino,Viudo,Primaria,True,2,Penitenciario,2026-09-03
1806,18,Femenino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
1807,41,Masculino,Soltero,Secundaria,True,5,Penitenciario,2026-09-03
1808,44,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
1809,19,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1810,48,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
1811,32,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
1812,39,Femenino,Casado,Primaria,True,4,Penitenciario,2026-09-03
1813,57,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
1814,48,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
1815,34,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
1816,27,Femenino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
1817,18,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
1818,29,Femenino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
1819,35,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1820,26,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
1821,36,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
1822,38,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
1823,35,Masculino,Divorciado,Primaria,True,4,Penitenciario,2026-09-03
1824,30,Femenino,Soltero,Secundaria,True,6,Penitenciario,2026-09-03
1825,40,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1826,43,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1827,24,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
1828,54,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
1829,36,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1830,38,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
1831,46,Masculino,Soltero,Superior,False,0,Penitenciario,2026-09-03
1832,40,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1833,49,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1834,41,Masculino,Casado,Primaria,True,3,Penitenciario,2026-09-03
1835,30,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1836,42,Femenino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
1837,24,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1838,39,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
1839,37,Masculino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
1840,35,Masculino,Casado,Técnico,False,0,Penitenciario,2026-09-03
1841,36,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
1842,18,Femenino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
1843,31,Masculino,Soltero,Secundaria,True,5,Penitenciario,2026-09-03
1844,39,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
1845,39,Masculino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
1846,25,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1847,53,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
1848,27,Femenino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
1849,49,Masculino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
1850,43,Masculino,Casado,Primaria,True,4,Penitenciario,2026-09-03
1851,30,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1852,59,Femenino,Divorciado,Secundaria,True,2,Penitenciario,2026-09-03
1853,23,Masculino,Viudo,Primaria,False,0,Penitenciario,2026-09-03
1854,49,Masculino,Viudo,Técnico,False,0,Penitenciario,2026-09-03
1855,50,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
1856,29,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
1857,54,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1858,34,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
1859,41,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1860,41,Masculino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
1861,36,Masculino,Viudo,Secundaria,False,0,Penitenciario,2026-09-03
1862,47,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1863,47,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1864,18,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1865,53,Masculino,Soltero,Técnico,True,1,Penitenciario,2026-09-03
1866,18,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1867,50,Femenino,Soltero,Superior,False,0,Penitenciario,2026-09-03
1868,51,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
1869,24,Masculino,Soltero,Sin escolaridad,True,3,Penitenciario,2026-09-03
1870,33,Masculino,Divorciado,Primaria,False,0,Penitenciario,2026-09-03
1871,24,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
1872,35,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
1873,34,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
1874,47,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
1875,53,Masculino,Casado,Primaria,True,5,Penitenciario,2026-09-03
1876,54,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
1877,31,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
1878,35,Masculino,Divorciado,Secundaria,True,2,Penitenciario,2026-09-03
1879,18,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
1880,28,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1881,49,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
1882,57,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
1883,23,Masculino,Casado,Primaria,True,2,Penitenciario,2026-09-03
1884,30,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
1885,37,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
1886,41,Masculino,Viudo,Secundaria,True,3,Penitenciario,2026-09-03
1887,28,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
1888,43,Femenino,Divorciado,Técnico,True,3,Penitenciario,2026-09-03
1889,32,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
1890,37,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1891,44,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1892,38,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
1893,32,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
1894,36,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
1895,36,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
1896,33,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1897,34,Femenino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
1898,57,Masculino,Soltero,Primaria,True,6,Penitenciario,2026-09-03
1899,44,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
1900,34,Masculino,Divorciado,Secundaria,True,4,Penitenciario,2026-09-03
1901,46,Femenino,Soltero,Primaria,True,7,Penitenciario,2026-09-03
1902,33,Femenino,Casado,Primaria,False,0,Penitenciario,2026-09-03
1903,52,Masculino,Viudo,Primaria,False,0,Penitenciario,2026-09-03
1904,42,Masculino,Viudo,Primaria,True,2,Penitenciario,2026-09-03
1905,36,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
1906,43,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
1907,19,Masculino,Soltero,Sin escolaridad,True,1,Penitenciario,2026-09-03
1908,24,Masculino,Casado,Primaria,True,5,Penitenciario,2026-09-03
1909,23,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
1910,39,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
1911,58,Masculino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
1912,64,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1913,45,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1914,44,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
1915,18,Femenino,Casado,Primaria,False,0,Penitenciario,2026-09-03
1916,31,Femenino,Soltero,Primaria,True,5,Penitenciario,2026-09-03
1917,28,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
1918,30,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
1919,35,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
1920,32,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1921,18,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1922,46,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
1923,25,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
1924,40,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
1925,62,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
1926,26,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
1927,18,Femenino,Casado,Primaria,True,1,Penitenciario,2026-09-03
1928,34,Masculino,Casado,Técnico,True,1,Penitenciario,2026-09-03
1929,51,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1930,61,Masculino,Viudo,Secundaria,True,6,Penitenciario,2026-09-03
1931,23,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
1932,43,Masculino,Casado,Secundaria,True,8,Penitenciario,2026-09-03
1933,32,Masculino,Viudo,Primaria,False,0,Penitenciario,2026-09-03
1934,36,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
1935,69,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
1936,19,Masculino,Soltero,Secundaria,True,5,Penitenciario,2026-09-03
1937,41,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1938,43,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
1939,51,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
1940,39,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
1941,41,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1942,33,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
1943,41,Masculino,Soltero,Sin escolaridad,True,5,Penitenciario,2026-09-03
1944,33,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
1945,45,Masculino,Casado,Superior,True,3,Penitenciario,2026-09-03
1946,33,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
1947,42,Femenino,Casado,Primaria,False,0,Penitenciario,2026-09-03
1948,37,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
1949,51,Masculino,Soltero,Técnico,True,1,Penitenciario,2026-09-03
1950,37,Femenino,Viudo,Secundaria,True,2,Penitenciario,2026-09-03
1951,18,Masculino,Divorciado,Sin escolaridad,False,0,Penitenciario,2026-09-03
1952,53,Masculino,Soltero,Superior,True,4,Penitenciario,2026-09-03
1953,27,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1954,30,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
1955,30,Femenino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
1956,54,Masculino,Soltero,Secundaria,True,5,Penitenciario,2026-09-03
1957,18,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1958,75,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1959,50,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1960,40,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
1961,37,Masculino,Viudo,Primaria,True,1,Penitenciario,2026-09-03
1962,41,Masculino,Casado,Superior,True,4,Penitenciario,2026-09-03
1963,44,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
1964,45,Femenino,Soltero,Secundaria,True,5,Penitenciario,2026-09-03
1965,44,Femenino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
1966,39,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1967,35,Femenino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
1968,36,Masculino,Casado,Técnico,True,2,Penitenciario,2026-09-03
1969,35,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
1970,51,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
1971,45,Masculino,Soltero,Secundaria,True,6,Penitenciario,2026-09-03
1972,18,Masculino,Divorciado,Secundaria,True,2,Penitenciario,2026-09-03
1973,45,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
1974,40,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1975,37,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
1976,33,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
1977,51,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1978,49,Masculino,Casado,Primaria,True,3,Penitenciario,2026-09-03
1979,28,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
1980,42,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
1981,26,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
1982,21,Femenino,Soltero,Superior,True,2,Penitenciario,2026-09-03
1983,30,Femenino,Divorciado,Secundaria,True,1,Penitenciario,2026-09-03
1984,48,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
1985,49,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
1986,44,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1987,46,Masculino,Soltero,Secundaria,True,6,Penitenciario,2026-09-03
1988,44,Masculino,Soltero,Primaria,True,5,Penitenciario,2026-09-03
1989,30,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
1990,43,Femenino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
1991,47,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1992,47,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
1993,52,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
1994,46,Masculino,Viudo,Secundaria,True,4,Penitenciario,2026-09-03
1995,42,Femenino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
1996,50,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1997,37,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
1998,27,Masculino,Divorciado,Secundaria,True,5,Penitenciario,2026-09-03
1999,36,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2000,29,Masculino,Casado,Superior,False,0,Penitenciario,2026-09-03
2001,29,Femenino,Divorciado,Secundaria,True,5,Penitenciario,2026-09-03
2002,36,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2003,28,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2004,34,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2005,18,Femenino,Casado,Secundaria,True,6,Penitenciario,2026-09-03
2006,40,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2007,38,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2008,28,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2009,45,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2010,49,Femenino,Soltero,Técnico,True,7,Penitenciario,2026-09-03
2011,18,Femenino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
2012,28,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2013,28,Masculino,Soltero,Superior,True,2,Penitenciario,2026-09-03
2014,26,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
2015,47,Femenino,Divorciado,Primaria,True,3,Penitenciario,2026-09-03
2016,35,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
2017,34,Femenino,Divorciado,Secundaria,True,5,Penitenciario,2026-09-03
2018,18,Masculino,Casado,Técnico,True,2,Penitenciario,2026-09-03
2019,45,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2020,23,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
2021,38,Masculino,Soltero,Primaria,True,5,Penitenciario,2026-09-03
2022,41,Masculino,Viudo,Secundaria,True,1,Penitenciario,2026-09-03
2023,54,Masculino,Divorciado,Primaria,True,2,Penitenciario,2026-09-03
2024,22,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2025,18,Femenino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
2026,40,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2027,59,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2028,52,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
2029,40,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
2030,32,Femenino,Casado,Primaria,True,1,Penitenciario,2026-09-03
2031,47,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
2032,26,Femenino,Casado,Primaria,True,2,Penitenciario,2026-09-03
2033,43,Masculino,Casado,Primaria,True,3,Penitenciario,2026-09-03
2034,44,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2035,50,Masculino,Divorciado,Secundaria,True,1,Penitenciario,2026-09-03
2036,71,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2037,42,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
2038,31,Femenino,Casado,Técnico,False,0,Penitenciario,2026-09-03
2039,37,Masculino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
2040,18,Masculino,Soltero,Superior,True,4,Penitenciario,2026-09-03
2041,29,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2042,33,Masculino,Viudo,Secundaria,False,0,Penitenciario,2026-09-03
2043,31,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2044,39,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2045,28,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2046,51,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
2047,38,Masculino,Casado,Superior,True,3,Penitenciario,2026-09-03
2048,37,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2049,34,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2050,39,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2051,47,Femenino,Casado,Secundaria,True,5,Penitenciario,2026-09-03
2052,27,Masculino,Soltero,Sin escolaridad,True,2,Penitenciario,2026-09-03
2053,30,Masculino,Casado,Secundaria,True,4,Penitenciario,2026-09-03
2054,34,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2055,21,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
2056,28,Masculino,Soltero,Superior,True,3,Penitenciario,2026-09-03
2057,32,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
